"-6.283185307179586","0.0"
"-5.497787143782138","0.7073520743080889"
"-4.71238898038469","0.9999999812434475"
"-3.9269908169872414","0.7069612773674072"
"-3.141592653589793","0.014174995495036776"
"-2.356194490192345","-0.7070474764175622"
"-1.5707963267948966","-0.9999995999142226"
"-0.7853981633974483","-0.7067842085771167"
"0.0","0.0"
"0.7853981633974483","0.05359535514900736"
"1.5707963267948966","0.027188466847899606"
"2.356194490192345","0.014921405725875631"
"3.141592653589793","8.178658583229256E-4"
"3.9269908169872414","4.06298276621875E-7"
"4.71238898038469","6.792039301129343E-6"
"5.497787143782138","0.0018954357517064191"
"6.283185307179586","0.030892533977615752"
